dimension,group,cells,median,mean,p95,top_5pct_fraction,top_1pct_fraction,top_5pct_enrichment,top_1pct_enrichment
region,Human Idg,36455,0.62021106,0.6145799,0.7262005031108854,0.04572760938142916,0.0067206144561788505,0.9145521876285831,0.6720614456178851
region,Human Ig,35320,0.61445403,0.6079703,0.7357711344957351,0.060079275198187995,0.0105039637599094,1.2015855039637597,1.0503963759909398
region,Human Sub,27795,0.55170685,0.54282725,0.7278074145317077,0.0478143550998381,0.007159561072135276,0.9562871019967619,0.7159561072135276
region,Human ITG,26611,0.61091334,0.6037673,0.7266991138458252,0.04592085979482169,0.008041787230844387,0.9184171958964338,0.8041787230844387
region,Human CA3R,4801,0.61361784,0.60451996,0.7189339995384216,0.031451780878983544,0.00416579879191835,0.6290356175796709,0.41657987919183503
region,Human MD-Re,8943,0.62910724,0.621823,0.7338077306747436,0.05624510790562451,0.007939170300793916,1.12490215811249,0.7939170300793916
region,Human CM,6035,0.6440229,0.63831156,0.76452516913414,0.1309030654515327,0.03463131731565866,2.618061309030654,3.463131731565866
region,Human HTHma-HTHtub,16517,0.52600724,0.52592134,0.6574331402778625,0.006235999273475813,0.0013925046921353756,0.12471998546951625,0.13925046921353756
region,Human STH,603,0.49575073,0.48497665,0.6704624116420745,0.01824212271973466,0.004975124378109453,0.3648424543946932,0.49751243781094523
region,Human Pu,30741,0.56996596,0.56886524,0.6643714308738708,0.004424059074200579,0.0005530073842750724,0.08848118148401157,0.05530073842750723
region,Human NAC,27412,0.5516254,0.55183893,0.6530646830797195,0.004341164453524004,0.0009484897125346563,0.08682328907048006,0.09484897125346563
region,Human VA,4263,0.61788076,0.6156612,0.7300587594509125,0.051606849636406285,0.007271874266948158,1.0321369927281256,0.7271874266948158
region,Human VPL,2324,0.5771427,0.5731212,0.707514077425003,0.028399311531841654,0.004302925989672977,0.5679862306368331,0.4302925989672977
region,Human BM,26284,0.6259562,0.6194526,0.7315623700618743,0.05459595190990717,0.008446203013239994,1.0919190381981432,0.8446203013239993
region,Human La,24564,0.62128717,0.61808795,0.7597341030836104,0.1012457254518808,0.029840416870216577,2.024914509037616,2.9840416870216577
region,Human LP-VPL,1481,0.6976031,0.68801355,0.7819603085517883,0.2910195813639433,0.053342336259284265,5.820391627278865,5.334233625928427
region,Human A5-A7,32532,0.61942637,0.6116856,0.7370591789484023,0.06316857248247879,0.011926718308127382,1.2633714496495756,1.1926718308127382
region,Human A35r,44,0.20565239,0.23397951,0.4242149904370308,0.0,0.0,0.0,0.0
