group,n_cells,ADORA1,GNAI1,GNAI2,GNAI3,GNAO1,ADCY1,ADCY5,ADCY6,ADCY8,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKACA,PRKACB,CREB1,KCNJ3,KCNJ6,KCNJ9,KCNJ5,CACNA1B,CACNA1A,PLCB1,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCD,PRKCE,CALM1,CALM2,CALM3,NFKB1,RELA,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PREX1,RAC1,MAPK1,MAPK3,MAP2K1,MAP2K2,MAPK8,MAPK9,MAPK10,MAPK11,MAPK14,AKT1,AKT2,AKT3,VEGFA,NOS1,NOS2,NOS3,GUCY1A1,GUCY1B1,PRKG1,PRKG2
spermatocyte,3070,0.013459586475881769,0.07465497492190681,0.20426784850875407,0.2702625485895511,0.24725494881794585,0.04609972304552308,0.014378771331488892,0.02647851080381909,0.03411025441818983,0.9172046375585301,0.1996331429248524,0.7371229538311788,0.03555497657204296,0.283442852007838,0.05448243082152127,0.6350215750330822,0.007254805394026666,0.022474255390974907,0.0031428368161477947,0.005518646271298685,0.49167548064688515,0.38820615886476995,0.31586791296346955,0.013658652787099832,0.008862633347899595,0.034662769827081635,0.23443220803326037,0.06002626139488593,0.14845868834455161,0.45075002167046263,0.8798476228496539,1.4844965931646987,1.9416840295449918,0.043812567869304445,0.044820013885001016,0.10007939043573137,0.12374393823480762,0.0495661732428237,0.027378304695850085,0.03782419956468216,0.19542548462311685,0.4022263915220379,0.05781617428658451,0.12886900264976078,0.8239997192780436,0.8443970919432003,0.08656623169342936,1.2030079795017306,0.008164136339864824,0.11561458724329449,0.010650567045429242,0.133088440537841,0.8880399921429663,0.0034193506458294895,0.039007411795252696,0.0072306974703015255,0.16040731299583608,0.034161001696260435,0.02025543175613453,0.3477949111391745,0.038760257310898376
male germ cell,116,0.03418472100948465,1.1098772575115334,0.07230759489125219,0.30541360789331895,0.2723554002827612,0.37385468647397796,0.3673597204274145,0.02938615453654322,0.028436751201235014,0.4744760907929519,0.2261291865644784,0.8178463639884159,0.5423956246211611,0.10450576502701332,0.3655917397860823,0.6731298709737843,0.025800369936844397,0.22455467026809167,0.0,0.0,0.6661720604732119,0.9735049872562803,0.5457937964077654,0.015624608459143803,0.060074016965668775,0.20342461816195784,0.8955231699450262,0.21762169640639734,0.029517771868870175,0.19182636820036789,0.6177816062137998,1.041352995510759,0.5345576878251701,0.3588603611650138,0.11635844049782589,0.3871180928986648,0.49088078531725654,0.23768873050295072,0.1331131910455638,0.4398539312954607,0.7225494713618837,0.7324469993854391,0.19003443471316633,0.4868907928466797,0.3925364264126482,1.2216185865731075,0.4281990610319993,0.7381466503801017,0.02154554580820018,0.42552415255842535,0.028084197948718893,0.21837065137665848,1.6393593097555226,0.02352621611850015,0.20684497931907916,0.012630640946585557,0.012193036490473253,0.022957860395826143,0.04475872064458913,0.3777791467206231,0.20112009706168338
Leydig cell,10,0.0,0.14161198139190673,0.9264536380767823,0.3830363154411316,0.14829660654067994,0.11088495254516602,0.10294523239135742,0.0,0.0,0.6390213251113892,0.0,0.31429324150085447,0.6068181991577148,0.13336468935012818,0.21260685920715333,0.14829660654067994,0.3136511564254761,0.0,0.0,0.0,0.1096616268157959,0.14161198139190673,0.0,0.0,0.0,0.19799246788024902,1.0958755970001222,0.0,0.0,0.14161198139190673,1.0110958099365235,1.326591920852661,0.5826965570449829,0.6035077095031738,0.28990858793258667,0.1096616268157959,0.25249693393707273,0.0,0.9489058017730713,0.14829660654067994,0.9489903688430786,0.11088495254516602,0.4033958435058594,0.2630071878433228,0.5692326784133911,0.7052037715911865,0.0,1.0261372089385987,0.0,0.2914404273033142,0.0,0.2460890531539917,1.6134703159332275,0.0,0.0,0.0,0.14314382076263427,0.10294523239135742,0.0,2.136061763763428,0.0
peritubular myoid cell,67,0.12125320576909762,0.42819354071545956,0.39092943561610893,0.2336732949783553,0.3506750419958314,0.07642341727641092,0.21372358122868323,0.054726173628622025,0.05301537798411811,0.5371611580919864,0.33873761589847395,0.5352018982616823,0.7154627273331827,0.26842248261864504,0.5519902101203576,0.38373161429789526,0.11724927887987735,0.03389380583122595,0.0,0.0550699874536315,0.37847387968604246,0.34169207046281047,0.46873252071551424,0.0061720044755223975,0.0,0.5646676305514663,1.1836808048077483,0.5700121637600571,0.04328300170044401,0.8805671805766091,0.7025004714282591,1.0960166134051423,0.475876210340813,0.39104033228176743,0.0314699976301905,0.3643760823491794,0.2660930192292626,0.04582621090447725,0.7438003767782183,0.1678077640818126,0.5024288519104915,0.5264025730873222,0.1409129527077746,0.18023115841310416,0.27630902760064424,0.9726229141007608,0.24551817196518627,1.4908811654617538,0.014420496883677013,0.2629017616385844,0.16821845609750322,0.2547866835523008,1.7294995322156308,0.019529424496551057,0.08732095494199155,0.0,0.014738785686777599,0.020489516542918647,0.005891224786416808,1.5735737245474288,0.06429499654627557
spermatogonium,64,0.03431770671159029,0.8522802591323853,0.2709965631365776,0.5670307278633118,0.3735124319791794,0.11789096146821976,0.18642057105898857,0.012740633450448513,0.0,0.3936838209629059,0.13637444376945496,0.745191290974617,0.19865701347589493,0.246648870408535,0.16762551292777061,0.5556950122117996,0.0,0.04988319054245949,0.011257419362664223,0.0,0.6792782247066498,0.33945757895708084,0.39044979214668274,0.009722616523504257,0.1149473525583744,0.18015631288290024,0.11782048642635345,0.0480361133813858,0.0636571990326047,0.13255100697278976,1.1865752935409546,1.8431608080863953,0.7885850965976715,0.045928338542580605,0.0772500429302454,0.2805618643760681,0.6541392058134079,0.1386602558195591,0.02656478062272072,0.2204822450876236,1.067667841911316,0.7393395602703094,0.1502985768020153,0.5478034615516663,0.4723831042647362,0.9147318601608276,0.44754669070243835,0.40012654662132263,0.013580252416431904,0.2731392979621887,0.05339477118104696,0.1768549531698227,1.217555820941925,0.035446018911898136,0.016952110454440117,0.016952110454440117,0.05028367880731821,0.0,0.0,0.10241658613085747,0.07179898768663406
muscle cell,406,0.0018190858986577377,0.025189069691549968,0.12223040734605836,0.07056633504153473,0.006352374009017287,0.002453188590815502,0.005091019158292874,0.007444014690192462,0.007345815010258717,0.6202208843137244,0.004075841840558451,0.2780437020245444,0.007677323712503969,0.5340944969008121,0.09850145197413825,0.11467185267820734,0.0014352515119637175,0.0,0.0,0.0,0.0,0.006891636425638434,0.052717855998447964,0.009004945825473428,0.008092412807671307,0.0050198126015404765,0.09625299223538103,0.11514520087265616,0.008484513668591166,0.052540888560229336,3.1710428604351475,1.0752901003278534,0.58140006411839,0.11169238542688303,0.10141068579528133,0.095073031380846,0.10530791259164293,0.018857800901816983,0.3185852706579152,0.05710763825571596,0.908059303396441,0.12325121777985483,0.06814289680255457,0.1841908452546068,0.6716863762568958,0.07131113060589495,0.11183740543614468,0.0051445238695943295,0.0025041170895393258,0.07834409364485388,0.12139734053259413,0.38515378894477054,0.14505105997834886,0.16980180823303795,0.07729237684475378,0.0023607761401848253,0.0,0.0,0.0,0.14460441881212696,0.0
retina horizontal cell,5,0.0,0.05758812427520752,0.36314643621444703,0.0,0.19801785945892333,0.5191176891326904,0.05758812427520752,0.0,0.0,0.5646435737609863,0.0,0.3804365754127502,0.13873285055160522,0.05758812427520752,0.8498533010482788,0.5154047012329102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10224785804748535,0.305584180355072,0.0,0.16685132980346679,0.0,2.3760223627090453,2.5427133798599244,0.9473628401756287,0.05758812427520752,0.0,0.19629510641098022,0.16957775354385377,0.0,1.3572032570838928,0.16685132980346679,0.665575361251831,0.6333272099494934,0.7193554162979126,0.10224785804748535,0.6011285662651062,0.19629510641098022,0.25653107166290284,0.2774139642715454,0.0,0.10224785804748535,0.0,0.0,0.45802485942840576,0.26480650901794434,0.0,0.0,0.0,0.05758812427520752,0.0,0.10224785804748535,0.0
hematopoietic cell,100,0.00684364378452301,0.3122671508789063,0.39420528411865235,0.23604721069335938,0.02252873420715332,0.0,0.0,0.141998815536499,0.0,0.592480697631836,0.012332882881164551,0.3980744552612305,0.06631943702697754,0.17124286651611328,0.16529323577880858,0.25680707931518554,0.011042437553405761,0.0,0.0,0.0,0.0,0.4269443130493164,0.2471497344970703,0.0,0.03579250812530518,0.020804970264434813,1.690292510986328,0.0,0.04419682025909424,0.5811568832397461,1.608494873046875,1.2522747802734375,0.6088045883178711,0.48364402770996096,0.0283793306350708,0.36697925567626954,0.25642330169677735,0.0,0.5235200881958008,0.03592507839202881,0.8813967132568359,0.5950889968872071,0.07684215068817139,0.23167224884033202,0.3996353912353516,0.5926428985595703,0.10322154045104981,0.13588912010192872,0.008690556883811951,0.3343545150756836,0.1912991714477539,0.15867759704589843,0.9171939086914063,0.17281078338623046,0.0,0.005470340847969055,0.0,0.0,0.020718967914581297,0.026358015537261963,0.0
supporting cell of vestibular epithelium,270,0.009155464172363282,0.10662343678651033,0.5255081529970522,0.5742050886154175,0.06815775235493977,0.018768737934253835,0.057771179852662266,0.022755278481377497,0.03161585640024256,0.5839671859034785,0.0539304945203993,0.306467678811815,0.20517025391260782,0.15454854876906784,0.19076683079754864,0.31402374373541936,0.005046472726044832,0.017923080479657207,0.0019781554186785663,0.004838904186531349,0.01063232421875,0.04994702692385073,0.02398931891829879,0.0010712924930784437,0.04700602646227236,1.230037890540229,1.2996732217294198,0.0037492646111382377,0.21145036043944182,1.022700850168864,0.8318989153261538,1.5036106533474392,0.26785461637708874,0.3558028715628165,0.21140923853273744,0.6037219418419733,0.4580090522766113,0.06786833924275858,0.05407090761043407,0.0028575696327068187,0.6161577613265427,0.35148422541441743,0.1098964876598782,0.9911869896782769,0.31969940927293566,0.6786439542417173,0.14387127072722825,0.8000072337962963,0.00953366579832854,0.27129498676017477,0.1106018931777389,0.18985935670358164,1.4874369268064145,0.43453930572227195,0.03307733866903517,0.0038876109653049047,0.0022232795203173603,0.004703803857167562,0.0035244087378184003,0.4566815623530635,0.012430749116120516
vestibular dark cell,49,0.036054586269417585,0.08238843509129115,0.3185488253223653,0.5317612667472995,0.0008620139287442577,0.0,0.0,0.12473684427689533,0.0,0.8773625237601144,0.0992911798613412,0.21410832113149214,0.032485732922748645,0.09581232070922852,0.2192043771549147,0.3360006468636649,0.024778533955009615,0.0,0.0,0.0,0.0,0.11217547922718282,0.4304042251742616,0.0,0.05025398487947425,0.4078506158322704,0.14773685591561453,0.0,0.1367986299553696,0.36052993852265025,0.8274789732329699,1.4196484624123087,0.14211066401734643,0.37027425182108975,0.11319957582318053,0.2827816982658542,0.41467538171884966,0.0008620139287442577,0.4127543507790079,0.011146459044242392,0.4349937049710021,0.4441902004942602,0.0500406805349856,0.39924515996660503,0.4557388364052286,0.6190662773288026,0.11319337085801728,0.541824535447724,0.0,0.25276297939066983,0.1033098113780119,0.21190106138891104,1.1562860839220943,0.4415544976993483,0.024394677609813457,0.015828815041756143,0.0,0.0,0.0,0.716537670213349,0.0
retinal ganglion cell,1,0.0,0.0,2.0854804515838623,0.0,0.0,0.0,0.0,0.0,0.0,1.5094472169876099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0159964561462402,0.0,0.0,0.0,1.5094472169876099,2.0854804515838623,1.0159964561462402,0.0,0.0,0.0,1.0159964561462402,1.0159964561462402,0.0,1.0159964561462402,0.0,1.8383796215057373,1.0159964561462402,1.0159964561462402,0.0,1.0159964561462402,0.0,0.0,0.0,0.0,2.0854804515838623,0.0,1.0159964561462402,2.4486477375030518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connective tissue cell,152,0.003474691196491844,0.04626867155495443,0.4716869859318984,0.2706496903770848,0.17636850005701968,0.019399597456580715,0.0,0.05145534245591415,0.029695366558275725,0.6344278280280138,0.032294969809682744,0.46023751246301753,0.032049401810294705,0.2779240137652347,0.2764229837216829,0.2871259231316416,0.001315223543267501,0.0,0.0,0.0,0.0035752528592159875,0.024474073397485835,1.2455511475472074,0.0,0.0371677091247157,0.03373477333470395,0.3888564164701261,0.016620424036916933,0.005789114456427724,0.41983901748531743,0.7862864489618101,0.8633458135943664,0.39526846514720665,0.3641960589509261,0.14059736226734362,0.37401224280658524,0.15471192723826357,0.0033497371171650136,1.7596592009067535,0.04724532052090293,1.029500667986117,0.5099964037929711,0.29615118040850286,0.12766789919451663,0.30777411241280406,0.4492792800853127,0.19619732467751755,0.8405338172849856,0.027148711053948654,0.5314670401184183,0.18120807330859334,0.21337164605134412,1.0232680330151005,0.22724270193200363,0.0,0.0,0.005346055877836127,0.0,0.03207610782824064,0.5303247022001367,0.012899343904696013
myometrial cell,917,0.0,0.4142961283676497,0.3236786687387115,0.45371119874644306,0.05760026992082336,0.02212419270689121,0.15298059228462377,0.06801931782663194,0.00396745935521183,0.4807499892839039,0.06751318716300873,0.491305452136723,0.16272781355430413,0.03954251745924955,0.294005166223291,0.21905037932983532,0.0,0.004077778777743374,0.0,0.0006527214949887608,0.013904663702653825,0.02127824250848369,0.4535999693293348,0.0,0.02255287607207553,0.04704086965146995,1.5672511076849185,0.5750515666366793,0.031083365953085598,1.4747917982328158,1.8354305155014654,1.6102107889389654,0.20385901098552942,1.0702641777279853,0.07649597294847994,0.4613198058815793,0.16761226716452363,0.08049299100753135,0.734537413752066,0.0,0.9378076384865731,0.4549651317534036,0.010811586806402342,0.5144823879296023,0.16774922810828022,1.2493367252329053,0.1564963495718354,0.6539596258098973,0.0,0.5625864026850677,0.02796306734906678,0.17108285336094048,1.4380421612488925,0.8498804889042478,0.0030236159702163746,0.0016734176919660495,0.0,0.15626426871496302,0.047105600945692154,1.9215519196854554,0.002240853845228156
interstitial cell of Cajal,71,0.0,0.31451152747785543,0.42383027412522006,0.21277987789100325,0.019108992227366273,0.017761104543444137,0.0,0.021524667739868164,0.0,0.3980665408389669,0.12194350067998322,0.4144320958097216,0.6770022217656525,0.11126089767670967,0.26421442166180675,0.39522405409477124,0.0,0.0,0.0,0.0,0.019826326571719746,0.03708237661442287,0.1655455508702238,0.019016034166577836,0.020491605073633328,0.019676616494084746,0.6392537506533341,0.0,0.0,0.19499863369364134,1.2480945587158203,1.0546763144748312,0.6241974360506299,0.7817697122063435,0.14268148449105275,0.2254561034726425,0.12625694274902344,0.038673555347281445,0.29000341388541206,0.017889788453008086,1.445604985868427,0.3113544893936372,0.21540303297445806,0.13680218978666922,0.38176912656972106,0.5206994607414998,0.03817504896244533,1.0924610621492628,0.0,0.22252423998335719,0.0741453640897509,0.06099433630285129,0.850981698909276,0.6918990444129621,0.0,0.0,0.0,0.01685049164463097,0.06772694117586378,3.240767670349336,0.0
enteroendocrine cell,25,0.0,0.7561691904067993,0.6591926956176758,0.28577000856399537,0.6028442716598511,0.16148918390274047,0.0,0.019212037324905396,0.0,0.6592463970184326,0.07509235858917236,0.3066663718223572,0.2510091972351074,0.20020344734191894,0.825297623872757,0.3947632122039795,0.5733533477783204,0.9009430611133575,0.0,0.04209268569946289,0.2853989505767822,2.4681908798217775,0.17030393600463867,0.030342462062835692,0.010341048240661621,1.194755096435547,1.098847246170044,0.0,0.188708176612854,0.9244986629486084,2.2171077728271484,1.4642221736907959,0.4583662247657776,0.6842059564590454,0.05599746108055115,0.14657698154449464,0.2676087522506714,0.0,0.3397271203994751,0.0,1.1134959030151368,0.5436908626556396,0.10063250541687012,0.1541653609275818,0.3067101693153381,0.8861765956878662,0.3044565200805664,1.1390914559364318,0.04209268569946289,0.3958017539978027,0.1395610451698303,0.2085832417011261,0.44535661697387696,0.16108523368835448,0.013769984245300293,0.0,0.0,0.21878261089324952,0.10307272672653198,0.2030807590484619,0.02703807830810547
neuron,82,0.0,0.09933961310037752,0.9708920862616562,0.3027552918690007,0.045527510526703625,0.09558602658713736,0.0,0.11512599994496601,0.0,0.561028183960333,0.27744146963445154,0.5100934694452983,0.010313428029781434,0.17170466882426563,0.6163132597760457,0.30866227498868615,0.01209504139132616,0.0,0.0,0.0,0.014944092529575998,0.022957521967771576,2.4411921268556176,0.06741417326578279,0.014243048865620682,0.05409347720262481,1.803501728104382,0.013832214401989448,0.0,0.5736032012032299,1.1784819568075784,2.2997611383112466,0.2922476704527692,0.3123098989812339,0.040620452020226454,0.41364380499211756,0.2460863125033495,0.03668992693831281,1.9107190108880765,0.3025853226824505,0.7022565806784281,0.9685911550754454,0.04202113936587078,0.214849236534863,0.2749239329884692,0.550130471950624,0.1019525186317723,0.4730595030435702,0.0,0.3684449123173225,0.17765307135698272,0.15504662365448185,1.9616155333635283,0.09929205804336362,0.0,0.014196682267072724,0.0,0.0,0.0,0.08578309780213891,0.0
